"Name","Price","ProducerName","MPN","RamType","Size","Clock","Sticks","ProductPage"
"Corsair 8GB Dual Channel DDR3 Memory Kit",42.06,"Corsair","CMV8GX3M2A1333C9","DDR3-1333","8 GB",1333,2,"https://www.amazon.ca/Corsair-1333Mhz-PC3-10666-240-Pin-CMV8GX3M2A1333C9/dp/B0055LGG3Y?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0055LGG3Y"
"Corsair Dominator DDR3-1600 CL9",0,"Corsair","CMP8GX3M2A1600C9","DDR3-1600","8 GB",1600,2,""
"Corsair Dominator Limited Orange DDR4-3400, CL16 - 16 GB Quad Kit",0,"Corsair","CMD16GX4M4B3400C16","DDR4-3400","16 GB",3400,4,""
"Corsair Dominator Platinum + AF",180.46,"Corsair","CMD8GX4M2B3600C18","DDR4-3600","8 GB",3600,2,"https://www.amazon.ca/Corsair-Dominator-Platinum-3600MHz-Memory/dp/B0189APT3U?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0189APT3U"
"Corsair Dominator Platinum + AF",205.77,"Corsair","CMD8GX4M2B4000C19","DDR4-4000","8 GB",4000,2,"https://www.amazon.ca/CORSAIR-DOMINATOR-PLATINUM-4000MHz-Desktop/dp/B01F3Z64L0?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01F3Z64L0"
"Corsair Dominator Platinum + AF, DDR4-3600, CL 16 - 32 GB Quad Kit",499.49,"Corsair","CMD32GX4M4B3600C16","DDR4-3600","32 GB",3600,4,"https://www.amazon.ca/CORSAIR-DOMINATOR-PLATINUM-3600MHz-Desktop/dp/B01GELBHG4?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01GELBHG4"
"Corsair Dominator Platinum + AF, DDR4-3600, CL 18 - 16 GB Quad Kit",321.04,"Corsair","CMD16GX4M4B3600C18","DDR4-3600","16 GB",3600,4,"https://www.amazon.ca/Corsair-Dominator-Platinum-KitCMD16GX4M4B3600C18-Aluminium/dp/B0143UM97Y?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0143UM97Y"
"Corsair Dominator Platinum + AF, DDR4-3733, CL 17 - 8 GB Dual Kit",209.81,"Corsair","CMD8GX4M2B3733C17","DDR4-3733","8 GB",3733,2,"https://www.amazon.ca/Corsair-Dominator-Platinum-PC4-29800-Memory/dp/B01BYMN9NW?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01BYMN9NW"
"Corsair Dominator Platinum + AF, DDR4-3866, CL 18 - 8 GB Dual Kit",218.65,"Corsair","CMD8GX4M2B3866C18","DDR4-3866","8 GB",3866,2,"https://www.amazon.ca/CORSAIR-DOMINATOR-PLATINUM-3866MHz-Desktop/dp/B01FUORBDO?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01FUORBDO"
"Corsair Dominator Platinum DDR4-2400 CL14",1437.15,"Corsair","CMD128GX4M8A2400C14","DDR4-2400","128 GB",2400,1,"https://www.amazon.ca/Corsair-Dominator-Platinum-Systems-CMD128GX4M8A2400C14/dp/B0104LRLQ0?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0104LRLQ0"
"Corsair Dominator Platinum DDR4-2666 CL15",221.38,"Corsair","CMD16GX4M4A2666C15","DDR4-2666","16 GB",2666,4,"https://www.amazon.ca/Corsair-DOMINATOR-Platinum-2666MHz-CMD16GX4M4A2666C15/dp/B00MPIEDWG?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00MPIEDWG"
"Corsair Dominator Platinum DDR4-2666 CL15",784.99,"Corsair","CMD128GX4M8A2666C15","DDR4-2666","128 GB",2666,1,"https://www.amazon.ca/Corsair-Dominator-Platinum-Systems-CMD128GX4M8A2666C15/dp/B010BBFS36?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B010BBFS36"
"Corsair Dominator Platinum DDR4-2800 CL14",0,"Corsair","CMD128GX4M8B2800C14","DDR4-2800","128 GB",2800,1,""
"Corsair Dominator Platinum DDR4-2800 CL14",0,"Corsair","CMD64GX4M4B2800C14","DDR4-2800","64 GB",2800,1,""
"Corsair Dominator Platinum DDR4-2800 CL16",0,"Corsair","CMD16GX4M4A2800C16","DDR4-2800","16 GB",2800,4,""
"Corsair Dominator Platinum DDR4-3000 CL15",108.8,"Corsair","CMD16GX4M2B3000C15","DDR4-3000","16 GB",3000,2,"https://www.amazon.ca/dp/B0134EVVO2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum DDR4-3000 CL15",111.32,"Corsair","CMD8GX4M2B3000C15","DDR4-3000","8 GB",3000,2,"https://www.amazon.ca/Corsair-Dominator-Platinum-3000MHz-Memory/dp/B01550ZJPA?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01550ZJPA"
"Corsair Dominator Platinum DDR4-3000 CL16",1241.87,"Corsair","CMD128GX4M8B3000C16","DDR4-3000","128 GB",3000,1,"https://www.amazon.ca/CORSAIR-DOMINATOR-PLATINUM-3000MHz-Desktop/dp/B01F3Z6528?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01F3Z6528"
"Corsair Dominator Platinum DDR4-3200 CL16",0,"Corsair","CMD8GX4M2B3200C16","DDR4-3200","8 GB",3200,2,""
"Corsair Dominator Platinum DDR4-3200 CL16",0,"Corsair","CMD32GX4M4B3200C16","DDR4-3200","32 GB",3200,4,""
"Corsair Dominator Platinum RGB",118.95,"Corsair","CMT32GX5M2B5600C36","DDR5-5600","32 GB",5600,2,"https://www.amazon.ca/dp/B09R7TDMSW?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB",148.72,"Corsair","CMT32GX5M2B5200C40","DDR5-5200","32 GB",5200,2,"https://www.amazon.ca/dp/B09NCP3RWB?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB",170.46,"Corsair","CMT32GX5M2B6400C32","DDR5-6400","32 GB",6400,2,"https://www.amazon.ca/dp/B0BPLCCR1J?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB",174.08,"Corsair","CMT32GX5M2X6200C36W","DDR5-6200","32 GB",6200,2,"https://www.amazon.ca/dp/B0B15CZ4ZV?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB",195.11,"Corsair","CMT64GX5M2B5200C40","DDR5-5200","64 GB",5200,2,"https://www.amazon.ca/dp/B09RX4N6JZ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB",224.86,"Corsair","CMT64GX5M2B5200C40W","DDR5-5200","64 GB",5200,2,"https://www.amazon.ca/dp/B09W2Z4QB8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB",232.11,"Corsair","CMT64GX5M2X5600C40","DDR5-5600","64 GB",5600,2,"https://www.amazon.ca/dp/B0B15BDZMV?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB",282.16,"Corsair","CMT64GX5M2B6000C40","DDR5-6000","64 GB",6000,2,"https://www.amazon.ca/dp/B0BPL4F488?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB",359.05,"Corsair","CMT64GX5M4B6200C32","DDR5-6200","64 GB",6200,4,"https://www.amazon.ca/dp/B0BVKZGDNN?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB",366.31,"Corsair","CMT64GX5M4B6600C32","DDR5-6600","64 GB",6600,4,"https://www.amazon.ca/dp/B0BVKYHH7Y?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB",379.61,"Corsair","CMT64GX5M4B6400C32","DDR5-6400","64 GB",6400,4,"https://www.amazon.ca/dp/B0BVN2T86Q?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB Series",137.81,"Corsair","CMT16GX4M2C3000C15","DDR4-3000","16 GB",3000,2,"https://www.amazon.ca/dp/B07N3H533C?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB Series",188.59,"Corsair","CMT32GX4M2C3000C15","DDR4-3000","32 GB",3000,2,"https://www.amazon.ca/dp/B07N3H4XKV?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB Series",203.05,"Corsair","CMT32GX4M4C3200C16","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/dp/B07N3HCVVW?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB Series",239.48,"Corsair","CMT32GX4M4C3000C15","DDR4-3000","32 GB",3000,4,"https://www.amazon.ca/Corsair-Dominator-Platinum-PC4-24000-Desktop/dp/B07N3HCVVV?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07N3HCVVV"
"Corsair Dominator Platinum RGB Series",245.83,"Corsair","CMT32GX4M4C3600C18","DDR4-3600","32 GB",3600,4,"https://www.amazon.ca/dp/B07N3H9MYS?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB Series",373.56,"Corsair","CMT64GX4M4C3000C15","DDR4-3000","64 GB",3000,4,"https://www.amazon.ca/dp/B07N3GV5BH?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB Series",464.23,"Corsair","CMT64GX4M8C3200C16","DDR4-3200","64 GB",3200,8,"https://www.amazon.ca/dp/B07N3L66YZ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB Series",479.73,"Corsair","CMT16GX4M2K4266C19","DDR4-4266","16 GB",4266,2,"https://www.amazon.ca/CORSAIR-Dominator-Platinum-2x8GB-PC4-34100/dp/B07N3HP6WH?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07N3HP6WH"
"Corsair Dominator Platinum RGB Series",602.05,"Corsair","CMT64GX4M4K3600C18","DDR4-3600","64 GB",3600,4,"https://www.amazon.ca/dp/B07N3HJ2DQ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum RGB Series",673.11,"Corsair","CMT64GX4M8X3600C18","DDR4-3600","64 GB",3600,8,"https://www.amazon.ca/Corsair-Dominator-Platinum-PC4-28800-Desktop/dp/B07N3H47JS?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07N3H47JS"
"Corsair Dominator Platinum RGB Series",1156.97,"Corsair","CMT128GX4M8X3600C18","DDR4-3600","128 GB",3600,8,"https://www.amazon.ca/dp/B07N3HBSC1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum ROG Edition 32GB",173.47,"Corsair","CMD32GX4M4C3200C16-ROG","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/dp/B01LYJKANQ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum Series",0,"Corsair","CMD64GX4M4A2400C14","DDR4-2400","64 GB",2400,4,""
"Corsair Dominator Platinum Series 128GB",880.25,"Corsair","CMD128GX4M8B3200C16","DDR4-3200","128 GB",3200,8,"https://www.amazon.ca/dp/B01MY2C1BU?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum Series 16GB",0,"Corsair","CMD16GX4M2B2800C14","DDR4-2800","16 GB",2800,2,""
"Corsair Dominator Platinum Series 16GB",0,"Corsair","CMD16GX4M4B2133C10","DDR4-2133","16 GB",2133,4,""
"Corsair Dominator Platinum Series 16GB",0,"Corsair","CMD16GX4M4B3200C15","DDR4-3200","16 GB",3200,4,""
"Corsair Dominator Platinum Series 16GB",108.8,"Corsair","CMD16GX4M4B3200C16","DDR4-3200","16 GB",3200,4,"https://www.amazon.ca/dp/B018GK2G9S?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum Series 16GB",216.15,"Corsair","CMD16GX4M2B2400C10","DDR4-2400","16 GB",2400,2,"https://www.amazon.ca/Corsair-DOMINATOR-Platinum-16GB-Memory/dp/B01BMQAMGC?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01BMQAMGC"
"Corsair Dominator Platinum Series 16GB",233.1,"Corsair","CMD16GX4M4B3200C16R","DDR4-3200","16 GB",3200,4,"https://www.amazon.ca/dp/B01G5I6HHA?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum Series 16GB",264.6,"Corsair","CMD16GX4M2E4000C19","DDR4-4000","16 GB",4000,2,"https://www.amazon.ca/dp/B071L1CX4S?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum Series 16GB",269.2,"Corsair","CMD16GX4M2B3733C17","DDR4-3733","16 GB",3733,2,"https://www.amazon.ca/CORSAIR-Dominator-Platinum-3733MHz-Desktop/dp/B01MTYT5TZ?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01MTYT5TZ"
"Corsair Dominator Platinum Series 16GB",275.45,"Corsair","CMD16GX4M2B3866C18","DDR4-3866","16 GB",3866,2,"https://www.amazon.ca/Corsair-CMD16GX4M2B3866C18-Dominator-PC4-30900-C18-Intel/dp/B06XKL7G59?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06XKL7G59"
"Corsair Dominator Platinum Series 32GB",0,"Corsair","CMD32GX4M2B2800C14","DDR4-2800","32 GB",2800,2,""
"Corsair Dominator Platinum Series 32GB",0,"Corsair","CMD32GX4M4B2800C14","DDR4-2800","32 GB",2800,4,""
"Corsair Dominator Platinum Series 32GB",0,"Corsair","CMD32GX4M4A2400C12","DDR4-2400","32 GB",2400,4,""
"Corsair Dominator Platinum Series 32GB",0,"Corsair","CMD32GX4M4B2133C10","DDR4-2133","32 GB",2133,4,""
"Corsair Dominator Platinum Series 32GB",0,"Corsair","CMD32GX4M4A2800C16","DDR4-2800","32 GB",2800,4,""
"Corsair Dominator Platinum Series 32GB",151.1,"Corsair","CMD32GX4M4A2666C16","DDR4-2666","32 GB",2666,4,"https://www.amazon.ca/Corsair-DOMINATOR%C2%AE-Platinum-PC4-21300-CMD32GX4M4A2666C15/dp/B00NP68UJE?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00NP68UJE"
"Corsair Dominator Platinum Series 32GB",166.83,"Corsair","CMD32GX4M2B3000C15","DDR4-3000","32 GB",3000,2,"https://www.amazon.ca/dp/B016BWENUI?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum Series 32GB",309.78,"Corsair","CMD32GX4M4C3000C15","DDR4-3000","32 GB",3000,4,"https://www.amazon.ca/CORSAIR-DOMINATOR-PLATINUM-3000MHz-Desktop/dp/B01DM29GPC?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01DM29GPC"
"Corsair Dominator Platinum Series 32GB",456.25,"Corsair","CMD32GX4M4B2400C10","DDR4-2400","32 GB",2400,4,"https://www.amazon.ca/Corsair-Dominator-Platinum-2400MHz-Memory/dp/B01BMQAL1S?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01BMQAL1S"
"Corsair Dominator Platinum Series 32GB",481.69,"Corsair","CMD32GX4M4B3333C16","DDR4-3333","32 GB",3333,4,"https://www.amazon.ca/Corsair-Dominator-Platinum-3333MHz-CMD32GX4M4B3333C16/dp/B01ACOAG8Y?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01ACOAG8Y"
"Corsair Dominator Platinum Series 32GB",551.71,"Corsair","CMD32GX4M4B3866C18","DDR4-3866","32 GB",3866,4,"https://www.amazon.ca/Corsair-CMD32GX4M4B3866C18-Dominator-Platinum-PC4-30900/dp/B06XKGCMLS?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06XKGCMLS"
"Corsair Dominator Platinum Series 32GB",565.75,"Corsair","CMD32GX4M4B3733C17","DDR4-3733","32 GB",3733,4,"https://www.amazon.ca/CORSAIR-Dominator-Platinum-3733MHz-Desktop/dp/B01NBIRR7B?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01NBIRR7B"
"Corsair Dominator Platinum Series 32GB",597.08,"Corsair","CMD32GX4M4E4000C19","DDR4-4000","32 GB",4000,4,"https://www.amazon.ca/Corsair-Dominator-Platinum-Memory-Intel-CMD32GX4M4E4000C19/dp/B0725JDV6T?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0725JDV6T"
"Corsair Dominator Platinum Series 64GB",0,"Corsair","CMD64GX4M8B2800C14","DDR4-2800","64 GB",2800,8,""
"Corsair Dominator Platinum Series 64GB",305.33,"Corsair","CMD64GX4M4A2666C15","DDR4-2666","64 GB",2666,4,"https://www.amazon.ca/dp/B017RZ618U?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum Series 64GB",425.45,"Corsair","CMD64GX4M4C3200C16","DDR4-3200","64 GB",3200,4,"https://www.amazon.ca/CORSAIR-Dominator-Platinum-3200MHz-Desktop/dp/B01BGZEQNY?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01BGZEQNY"
"Corsair Dominator Platinum Series 64GB",577.6,"Corsair","CMD64GX4M4C3000C15","DDR4-3000","64 GB",3000,4,"https://www.amazon.ca/CORSAIR-DOMINATOR-PLATINUM-3000MHz-Desktop/dp/B01G5I6HO8?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01G5I6HO8"
"Corsair Dominator Platinum Series 64GB",724.26,"Corsair","CMD64GX4M8A2800C16","DDR4-2800","64 GB",2800,8,"https://www.amazon.ca/Corsair-DOMINATOR-Platinum-2400MHz-CMD64GX4M8A2400C14/dp/B00OTJZTBS?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00OTJZTBS"
"Corsair Dominator Platinum Series 64GB",826.92,"Corsair","CMD64GX4M8B3200C16","DDR4-3200","64 GB",3200,8,"https://www.amazon.ca/Corsair-Dominator-64GB-Black-Platinum/dp/B01BYMNEZK?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01BYMNEZK"
"Corsair Dominator Platinum Series 64GB",867.89,"Corsair","CMD64GX4M4B3466C16","DDR4-3466","64 GB",3466,4,"https://www.amazon.ca/CORSAIR-DOMINATOR-PLATINUM-3466MHz-Desktop/dp/B01CYILXA6?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01CYILXA6"
"Corsair Dominator Platinum Series 64GB",894.11,"Corsair","CMD64GX4M4B3333C16","DDR4-3333","64 GB",3333,4,"https://www.amazon.ca/CORSAIR-DOMINATOR-PLATINUM-3333MHz-Desktop/dp/B01BYMNCJI?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01BYMNCJI"
"Corsair Dominator Platinum Series 64GB",996.83,"Corsair","CMD64GX4M8A2666C15","DDR4-2666","64 GB",2666,8,"https://www.amazon.ca/Corsair-Dominator-Platinum-2666MHz-CMD64GX4M8A2666C15/dp/B00Q85WL8U?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00Q85WL8U"
"Corsair Dominator Platinum Series DDR4-2400, CL14 - 32 GB Quad Kit",384.44,"Corsair","CMD32GX4M4A2400C14","DDR4-2400","32 GB",2400,4,"https://www.amazon.ca/Corsair-CMD32GX4M4A2400C14-Dominator-Platinum-2400MHz/dp/B00OTJZU7G?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00OTJZU7G"
"Corsair Dominator Platinum Series DDR4-2666",96.9,"Corsair","CMD16GX4M2A2666C15","DDR4-2666","16 GB",2666,2,"https://www.amazon.ca/dp/B0134ETCY8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"Corsair Dominator Platinum Series DDR4-2666",189.32,"Corsair","CMD32GX4M4A2666C15","DDR4-2666","32 GB",2666,4,"https://www.amazon.ca/Corsair-DOMINATOR%C2%AE-Platinum-PC4-21300-CMD32GX4M4A2666C15/dp/B00NP68UJE?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00NP68UJE"
"Corsair Dominator Platinum Series DDR4-2666, CL16 - 16 GB Quad Kit",110.97,"Corsair","CMD16GX4M4A2666C16","DDR4-2666","16 GB",2666,4,"https://www.amazon.ca/Corsair-DOMINATOR-Platinum-PC4-21300-CMD16GX4M4A2666C16/dp/B00NP636LG?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00NP636LG"
"Corsair Dominator Platinum Series DDR4-3000, CL15 - 16 GB Quad Kit",271.86,"Corsair","CMD16GX4M4B3000C15","DDR4-3000","16 GB",3000,4,"https://www.amazon.ca/Corsair-Dominator-Platinum-Memory-CMD16GX4M4B3000C15/dp/B00NP6671M?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00NP6671M"
"Corsair Dominator Platinum Series DDR4-3200, CL15 - 16 GB Quad Kit",0,"Corsair","CMD16GX4M4C3200C15","DDR4-3200","16 GB",3200,4,""
"Corsair Dominator Platinum Series DDR4-3200, CL16 - 16 GB Quad Kit",119.11,"Corsair","CMD16GX4M4C3200C16","DDR4-3200","16 GB",3200,4,"https://www.amazon.ca/Corsair-Dominator-Platinum-3200MHz-Memory/dp/B0196QN2NU?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0196QN2NU"
"Corsair Dominator Platinum Series — 16GB",0,"Corsair","CMD16GX3M2A1866C10","DDR3-1866","16 GB",1866,2,""
"Corsair Dominator Platinum Series — 16GB",0,"Corsair","CMD16GX3M4A1866C9","DDR3-1866","16 GB",1866,4,""
"Corsair Dominator Platinum Series — 16GB",0,"Corsair","CMD16GX3M2A1600C7","DDR3-1600","16 GB",1600,2,""
"Corsair Dominator Platinum Series — 16GB",0,"Corsair","CMD16GX3M4B2133C9","DDR3-2133","16 GB",2133,4,""
"Corsair Dominator Platinum Series — 16GB",0,"Corsair","CMD16GX3M4A2400C11","DDR3-2400","16 GB",2400,4,""
"Corsair Dominator Platinum Series — 16GB",0,"Corsair","CMD16GX3M4A2400C10","DDR3-2400","16 GB",2400,4,""
"Corsair Dominator Platinum Series — 16GB",0,"Corsair","CMD16GX3M4A2666C12","DDR3-2666","16 GB",2666,4,""
"Corsair Dominator Platinum Series — 16GB",0,"Corsair","CMD16GX3M4B2800C12","DDR3-2800","16 GB",2800,4,""
"Corsair Dominator Platinum Series — 16GB",0,"Corsair","CMD16GX3M4A2933C12","DDR3-2933","16 GB",2933,4,""
"Corsair Dominator Platinum Series — 16GB",0,"Corsair","CMD16GX3M4A2133C9","DDR3-2133","16 GB",2133,4,""
"Corsair Dominator Platinum Series — 16GB",0,"Corsair","CMD16GX3M4A3000C12","DDR3-3000","16 GB",3000,4,""
"Corsair Dominator Platinum Series — 16GB",156.71,"Corsair","CMD16GX3M2A2400C11","DDR3-2400","16 GB",2400,2,"https://www.amazon.ca/Corsair-Dominator-Platinum-2400MHz-CMD16GX3M2A2400C11/dp/B00J128GQS?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00J128GQS"
"Corsair LED 32GB",293.76,"Corsair","CMU32GX4M4C3200C16","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/CORSAIR-VENGEANCE-3200MHz-Desktop-Memory/dp/B01LYELPLO?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01LYELPLO"
"Corsair LED 32GB",679.27,"Corsair","CMU64GX4M4A2666C16B","DDR4-2666","64 GB",2666,4,"https://www.amazon.ca/Corsair-Vengeance-4x16GB-2666MHz-Desktop/dp/B06Y24KDBQ?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06Y24KDBQ"
"Corsair Low Profile Blue — 16GB Dual Channel DDR3 Memory Kit",0,"Corsair","CML16GX3M4A1600C9B","DDR3-1600","16 GB",1600,4,""
"Corsair Low Profile Blue — 4GB Dual Channel DDR3 Memory Kit",0,"Corsair","CML4GX3M2A1600C9B","DDR3-1600","4 GB",1600,2,""
"Corsair Low Profile Blue — 8GB Dual Channel DDR3 Memory Kit",0,"Corsair","CML8GX3M2A2133C11B","DDR3-2133","8 GB",2133,2,""
"Corsair Low Profile White — 1.35V 8GB Dual Channel DDR3L Memory Kit",0,"Corsair","CML8GX3M2A1600C9W","DDR3L-1600","8 GB",1600,2,""
"Corsair Low Profile — 16GB Dual Channel DDR3 Memory Kit",0,"Corsair","CML16GX3M2A1600C10R","DDR3-1600","16 GB",1600,2,""
